http://ufcstats.com/fighter-details/25af5e832f17b474,"5'' 10'"",155 lbs.,--,,"Jun 22, 1996",3.23,38%,4.37,52%,2.50,100%,100%,0.0,Record: 16-5-1,El Mudo,Jesus Pinedo,2020-02-12 11:38:52.379861,25af5e832f17b474
http://ufcstats.com/fighter-details/83825fad27ab3581,"5'' 11'"",185 lbs.,"69'"",Orthodox,"Aug 13, 1993",1.04,39%,2.92,45%,1.56,100%,50%,0.8,Record: 7-2-0,Capo,Joe Gigliotti,2020-02-12 11:38:52.379861,83825fad27ab3581
http://ufcstats.com/fighter-details/7413b80dbb0f8f9f,"6'' 0'"",145 lbs.,"72'"",Southpaw,"Nov 11, 1988",2.87,35%,4.14,60%,0.00,0%,76%,0.5,Record: 16-3-0,Mineiro,Lucas Martins,2020-02-12 11:38:52.379861,7413b80dbb0f8f9f
http://ufcstats.com/fighter-details/813550bc53b15fb0,"5'' 10'"",155 lbs.,"75'"",Orthodox,"Sep 07, 1987",3.99,35%,5.21,46%,0.14,33%,74%,0.6,Record: 15-6-0 (1 NC),"",Yancy Medeiros,2020-02-12 11:38:52.379861,813550bc53b15fb0
http://ufcstats.com/fighter-details/e872e9a9a902c045,"5'' 9'"",125 lbs.,"68'"",Orthodox,"Dec 28, 1988",4.11,32%,4.49,63%,0.00,0%,50%,0.1,Record: 13-3-0,Blonde Fighter,Katlyn Chookagian,2020-02-12 11:38:52.379861,e872e9a9a902c045
http://ufcstats.com/fighter-details/a8283a4f415e1eb9,"5'' 9'"",155 lbs.,"70'"",Southpaw,"Aug 24, 1978",3.09,44%,2.47,60%,1.08,45%,61%,0.5,Record: 24-7-0,Massaranduba,Francisco Trinaldo,2020-02-12 11:38:52.379861,a8283a4f415e1eb9
http://ufcstats.com/fighter-details/1999ffb5cebc314f,"6'' 2'"",170 lbs.,"78'"",Orthodox,"Jun 24, 1991",3.15,26%,6.39,54%,0.00,0%,0%,0.7,Record: 7-5-0,Mantis,Brian Camozzi,2020-02-12 11:38:52.379861,1999ffb5cebc314f
http://ufcstats.com/fighter-details/a00ec21cfbba17b6,"5'' 9'"",145 lbs.,"69'"",Orthodox,"Jul 16, 1981",3.53,51%,2.00,48%,1.33,16%,57%,0.3,Record: 18-6-1,The Korean Bulldozer,Yui Chul Nam,2020-02-12 11:38:52.379861,a00ec21cfbba17b6
http://ufcstats.com/fighter-details/236a37d96d476164,"5'' 8'"",170 lbs.,"70'"",Orthodox,"Sep 01, 1980",2.62,42%,2.36,62%,3.08,42%,71%,0.2,Record: 17-7-0,"",Mike Pierce,2020-02-12 11:38:52.379861,236a37d96d476164
http://ufcstats.com/fighter-details/946db8a378903cc3,"6'' 0'"",155 lbs.,"74'"",Southpaw,"Jul 05, 1995",1.93,38%,2.80,40%,1.00,16%,0%,0.0,Record: 7-1-0,Skeletor,Joe Giannetti,2020-02-12 11:38:52.379861,946db8a378903cc3
